Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	stationaryDist[1]	stationaryDist[2]	tree_length
2160	-78.57357	-119.9007	41.32716	0.0400491	0.0735894	0.0125532	0.0248118	0.00159446	0.00290366	0.107894	0.0486876	0.00240077	0.00595953	0.0590681	0.0159465	0.0328256	0.0212819	0.0230551	0.0180904	0.00112318	0.0731267	0.0219988	0.038558	0.0107974	0.00972713	0.0257499	0.0111362	0.0809699	0.017238	0.0444063	0.0174011	0.0255379	0.0222	0.0243995	0.0220515	0.000123163	0.00192941	0.105604	0.6605896	1.33941	0.279958	0.537459	0.823897	1.21374	1.86061	3.57197	0.9205513	2.027598	0.0383322	0.0704347	0.0120151	0.0237481	0.0015261	0.00277918	0.103269	0.0466004	0.00229785	0.00570405	0.0565359	0.0152629	0.0314184	0.0203696	0.0220668	0.0173149	0.00107503	0.0699918	0.0210557	0.0369051	0.0103345	0.00931013	0.0246461	0.0106588	0.0774988	0.016499	0.0425027	0.0166551	0.0244432	0.0212483	0.0233535	0.0211062	0.000117883	0.0018467	0.101077	0.669705	0.330295	1.044789
2196	-75.43138	-115.618	40.18661	0.229675	0.192021	0.0550774	0.00685111	0.011144	0.0171273	0.112818	0.0766579	0.00988225	0.00235619	0.0068154	0.00782041	0.0461627	0.0533435	0.0224247	0.0122341	0.00674809	0.0698314	0.0224786	0.015386	0.00370984	0.00705617	0.0598801	0.0782626	0.0607305	0.01807	0.000207275	0.00557448	0.0585346	0.00672966	0.009212	0.00927337	0.000116095	0.00217563	0.18939	0.3232511	1.676749	0.646283	0.808244	0.93574	1.06867	1.23725	1.54731	0.3156326	5.187142	0.154583	0.129239	0.0370698	0.00461113	0.00750045	0.0115275	0.0759317	0.0515944	0.00665123	0.00158583	0.00458709	0.00526351	0.0310697	0.0359028	0.0150929	0.00823412	0.00454179	0.0469999	0.0151292	0.0103556	0.0024969	0.00474914	0.0403022	0.0526745	0.0408746	0.012162	0.000139506	0.00375189	0.0393966	0.00452939	0.00620012	0.00624143	7.81373e-05	0.0014643	0.127469	0.838374	0.161626	1.485777
2232	-81.09132	-123.3036	42.21224	0.128545	0.0414181	0.0320682	0.0115486	0.0839172	0.113124	0.0517029	0.000623283	0.0114272	0.0143958	0.0283971	0.030656	0.0334613	0.0158711	0.0247583	0.00610551	0.0100315	0.0442462	0.00143374	0.00999321	0.026294	0.0442513	0.00320701	0.0220506	0.0162245	0.0583602	0.000919918	0.00713111	0.0869571	0.0170896	0.00742098	0.0214206	0.00933997	0.0685231	0.0782094	0.8351232	1.164877	0.632646	0.799881	0.932708	1.07215	1.25019	1.58066	0.3310529	1.394856	0.110707	0.0356707	0.0276182	0.00994608	0.0722724	0.0974266	0.0445283	0.000536793	0.00984153	0.0123981	0.0244566	0.026402	0.028818	0.0136688	0.0213227	0.00525827	0.00863947	0.0381064	0.00123478	0.0086065	0.0226453	0.0381107	0.00276199	0.0189907	0.0139731	0.0502618	0.000792265	0.00614156	0.0748905	0.0147182	0.0063912	0.0184482	0.0080439	0.0590144	0.0673566	0.582438	0.417562	1.161124
2268	-74.28167	-117.1611	42.87941	0.064571	0.0586781	0.0105871	0.0276848	0.0457719	0.0272393	0.0200031	0.000230425	0.0506614	0.00169739	0.00171987	0.0107971	0.0161669	0.00868139	0.0160265	0.011026	0.0440558	0.0203751	0.00179336	0.00156748	0.00510015	0.0226345	0.00202294	0.00905516	0.00754559	0.00177712	0.00288927	0.0271754	0.0123239	0.00498213	0.00177423	0.0207776	0.0035495	0.00874844	0.0431886	0.9312204	1.06878	0.635432	0.801597	0.933332	1.07143	1.24751	1.57373	0.3278758	1.147719	0.105357	0.0957419	0.0172743	0.0451717	0.0746835	0.0444449	0.0326379	0.000375972	0.0826614	0.00276954	0.00280622	0.017617	0.0263786	0.0141649	0.0261496	0.0179905	0.0718834	0.0332449	0.00292613	0.00255757	0.00832163	0.0369315	0.00330072	0.0147748	0.0123117	0.00289963	0.00471427	0.0443407	0.0201082	0.00812907	0.00289491	0.0339016	0.00579152	0.0142744	0.0704684	0.53439	0.46561	0.6128786
2304	-74.07637	-117.4075	43.33112	0.0169343	0.140237	0.0532357	0.0183527	0.0194571	0.0127492	0.00238676	0.00562951	0.0420747	0.024773	0.0265582	0.00932472	0.0274776	0.0129095	0.0425072	0.0211533	0.0162875	0.0101253	0.0151296	0.024808	0.00938832	0.00112173	0.0338133	0.00104008	0.0533444	0.0344499	0.00865239	0.01199	0.0186029	0.0123645	0.0886938	0.000812156	0.0374548	0.0231536	0.0411187	1.101988	0.8980123	0.987011	0.993644	0.998013	1.00199	1.0064	1.01316	0.009453169	0.8149023	0.0184447	0.152745	0.057984	0.0199896	0.0211925	0.0138863	0.00259964	0.00613162	0.0458275	0.0269826	0.028927	0.0101564	0.0299284	0.0140609	0.0462986	0.02304	0.0177402	0.0110283	0.0164791	0.0270207	0.0102257	0.00122178	0.0368291	0.00113285	0.0581023	0.0375226	0.00942412	0.0130594	0.0202622	0.0134673	0.0966046	0.000884595	0.0407954	0.0252187	0.0447862	0.449006	0.550994	0.9181113
2340	-72.29963	-115.1029	42.80327	0.0522864	0.0710535	0.0163047	0.0393061	0.0509394	0.0319681	0.0375511	0.00155635	0.0129501	0.0349213	0.0803103	0.0879656	0.0312969	0.00298403	0.00727472	0.00761656	0.0305906	0.0685969	0.052748	0.00358509	0.00423089	0.0156361	0.0116893	0.0470376	0.00802448	0.0133718	0.00477449	0.0743786	0.000118026	0.0208751	0.00324819	0.0144963	0.00906712	0.0177395	0.0273123	0.8821566	1.117843	0.970169	0.985339	0.995403	1.00462	1.01488	1.03075	0.021898	1.267171	0.0526123	0.0714964	0.0164063	0.0395511	0.0512569	0.0321674	0.0377852	0.00156605	0.0130308	0.035139	0.0808109	0.0885139	0.031492	0.00300263	0.00732006	0.00766403	0.0307812	0.0690244	0.0530768	0.00360744	0.00425726	0.0157336	0.0117621	0.0473308	0.00807449	0.0134551	0.00480425	0.0748422	0.000118762	0.0210052	0.00326843	0.0145866	0.00912363	0.0178501	0.0274826	0.558922	0.441078	0.9938056
2376	-72.76434	-115.0122	42.24788	0.0298558	0.0688933	0.0605713	0.0365218	0.0361983	0.00954003	0.0172152	0.0238621	0.0306499	0.012818	0.0543537	0.0247881	0.00822032	0.0241573	0.00333947	0.0211122	0.00537174	0.0445189	0.00906893	0.0118714	0.10862	0.0189387	0.00570095	0.00455647	0.0711709	0.083762	0.0565555	0.0316554	0.00385777	0.0109348	0.00247876	0.00618721	0.0633949	0.0052839	0.0891155	0.7875937	1.212406	0.697137	0.83866	0.946586	1.05643	1.19238	1.43444	0.2608636	1.53938	0.0272621	0.0629082	0.0553091	0.033349	0.0330536	0.00871123	0.0157197	0.0217891	0.0279872	0.0117045	0.0496317	0.0226347	0.00750617	0.0220586	0.00304935	0.0192781	0.00490507	0.0406513	0.00828106	0.01084	0.0991837	0.0172934	0.00520567	0.00416062	0.0649879	0.0764852	0.0516423	0.0289053	0.00352262	0.00998482	0.00226342	0.00564969	0.0578874	0.00482486	0.0813735	0.606203	0.393797	1.095141
2412	-68.37582	-110.481	42.10523	0.0503526	0.0536681	0.0231676	0.0231356	0.0246083	0.00851088	0.0300622	0.00132475	0.00391432	0.0136007	0.00991349	0.0537256	0.0386671	0.00471711	0.00693476	0.0113776	0.0242707	0.0589679	0.0279197	0.0137604	0.0474727	0.0439261	0.033556	0.0284923	0.0275458	0.0175276	0.0425205	0.115732	0.00743826	0.00262471	0.0203832	0.0727983	0.000739315	0.029068	0.100728	0.8691247	1.130875	0.430191	0.662728	0.879549	1.13695	1.50891	2.32455	0.6099281	1.301166	0.0469202	0.0500098	0.0215883	0.0215585	0.0229309	0.00793073	0.028013	0.00123444	0.0036475	0.0126736	0.00923773	0.0500634	0.0360314	0.00439557	0.00646205	0.0106021	0.0226163	0.0549483	0.0260166	0.0128224	0.0442367	0.0409319	0.0312687	0.0265501	0.0256681	0.0163328	0.0396221	0.107843	0.00693123	0.00244579	0.0189938	0.0678359	0.000688919	0.0270865	0.0938616	0.565438	0.434562	1.073152
2448	-71.19064	-112.9844	41.79381	0.00549029	0.0168989	0.0029634	0.00512818	0.0171382	0.00434139	0.00502042	0.000518867	0.00265858	0.000500952	0.00335633	0.0073661	0.00496006	0.000558588	0.0050376	0.0066183	0.00828214	0.00539896	0.00224971	0.00200356	0.00626492	0.000192603	0.0125485	0.00495306	0.00467968	0.000218518	0.00313087	0.00420664	0.00247781	2.04937e-05	0.00255009	0.00437761	0.000124398	0.00330548	0.00622975	1.191159	0.8088411	0.126982	0.365504	0.730517	1.36889	2.73595	7.87515	1.492206	0.679037	0.0339386	0.104462	0.0183185	0.0317002	0.105941	0.0268367	0.0310341	0.00320742	0.0164343	0.00309668	0.0207474	0.0455341	0.030661	0.00345295	0.0311403	0.0409116	0.0511967	0.0333741	0.0139067	0.0123852	0.0387271	0.00119059	0.0775694	0.0306177	0.0289278	0.00135079	0.0193537	0.0260037	0.0153168	0.000126684	0.0157636	0.0270605	0.000768978	0.0204331	0.0385097	0.404421	0.595579	0.1617709
2484	-70.02373	-110.2061	40.18235	0.00103334	0.0159715	0.00161846	0.000471051	0.00308796	0.00121594	0.00172739	0.000181786	0.00431953	9.63224e-05	0.000635206	0.000461822	0.000988969	0.000196945	0.00266926	0.00185595	0.00165262	0.00407821	0.00335229	0.00165634	0.00764926	0.000188027	0.00458136	2.80408e-05	0.000955696	0.000193859	0.00227439	0.00245933	0.00252158	0.000196583	0.00205904	0.000170917	0.000624527	0.00364444	0.00983365	1.065834	0.934166	0.0376314	0.201972	0.607105	1.64716	4.95117	26.5736	2.371606	0.8764647	0.012207	0.188673	0.019119	0.00556458	0.0364785	0.0143641	0.0204059	0.00214746	0.0510272	0.00113787	0.00750377	0.00545557	0.0116828	0.00232653	0.0315324	0.0219246	0.0195226	0.0481764	0.0396011	0.0195666	0.0903617	0.00222118	0.0541202	0.00033125	0.0112898	0.00229008	0.0268677	0.0290524	0.0297878	0.00232226	0.0243237	0.00201907	0.00737761	0.0430523	0.116166	0.467083	0.532917	0.08465158
2520	-71.73598	-112.0118	40.27586	0.154954	0.131435	0.0871265	0.012829	0.0146467	0.017482	0.0295046	0.0215772	0.0310908	0.00178816	0.0024121	0.00642623	0.0229425	0.0185176	0.0381417	0.0423856	0.0122135	0.0462941	0.0249887	0.0279595	0.12195	0.0223027	0.00438447	0.00641496	0.0176874	0.0485058	0.0336718	0.0199269	0.0418428	0.00340309	0.00880013	0.0115003	0.0561715	0.00490826	0.0503027	0.3532127	1.646787	0.360575	0.608059	0.856239	1.1679	1.64458	2.77335	0.7375697	4.662311	0.129508	0.10985	0.0728185	0.0107222	0.0122414	0.0146111	0.0246593	0.0180338	0.025985	0.00149451	0.00201598	0.00537091	0.0191749	0.0154767	0.031878	0.035425	0.0102078	0.0386917	0.020885	0.023368	0.101923	0.0186401	0.00366445	0.00536149	0.0147827	0.0405401	0.0281422	0.0166545	0.0349713	0.00284423	0.00735497	0.00961174	0.046947	0.00410222	0.0420419	0.823394	0.176606	1.196488
2556	-75.80666	-115.4607	39.65409	0.0711346	0.0243718	0.0988017	0.0132087	0.00609247	0.00428004	0.00505246	0.01122	0.000947892	0.00881626	0.00572645	0.00124866	0.00868078	0.00108303	0.00597028	0.0174475	0.00830519	0.00449118	0.0136795	0.0202773	0.0344261	0.0194286	0.00197534	0.00335107	0.0166084	0.0433497	0.0245497	0.00524156	0.0103207	0.0199511	0.00758727	0.0187211	0.00175079	0.00955779	0.0558346	0.2407848	1.759215	0.186674	0.441068	0.774626	1.29095	2.26723	5.35694	1.213594	7.306174	0.117872	0.0403849	0.163717	0.0218871	0.0100954	0.00709215	0.00837208	0.0185918	0.00157068	0.0146088	0.00948889	0.00206907	0.0143843	0.00179461	0.00989293	0.0289111	0.0137619	0.00744202	0.0226673	0.0336	0.0570451	0.0321938	0.0032732	0.00555283	0.0275206	0.0718317	0.0406795	0.00868542	0.0171017	0.0330595	0.0125723	0.0310213	0.00290112	0.0158375	0.0925196	0.879608	0.120392	0.6034894
2592	-77.08496	-118.4612	41.37623	0.0387177	0.0757449	0.0442099	0.00736965	0.0725354	0.0165796	0.0205308	0.00382054	0.0291881	0.0372411	0.0324161	0.0272854	0.0086951	0.00585717	0.0123509	0.0587149	0.0519049	0.0722927	0.00240192	0.0504537	0.0271051	0.0244271	0.0241743	0.0176111	0.0997156	0.0523488	0.0156128	0.0321162	0.0522333	0.000879798	0.0112193	0.029285	0.00173271	0.0329782	0.0114115	0.4127838	1.587216	0.990308	0.995261	0.998519	1.00148	1.00476	1.00979	0.007042353	3.845152	0.0351608	0.0687864	0.0401485	0.00669262	0.0658717	0.0150565	0.0186447	0.00346956	0.0265066	0.0338198	0.0294381	0.0247787	0.0078963	0.00531908	0.0112162	0.0533209	0.0471365	0.0656514	0.00218126	0.0458186	0.024615	0.022183	0.0219535	0.0159932	0.090555	0.0475396	0.0141785	0.0291658	0.0474348	0.000798973	0.0101886	0.0265946	0.00157353	0.0299486	0.0103631	0.793608	0.206392	1.101161
2628	-71.04057	-113.8061	42.76548	0.189806	0.129757	0.00747814	0.0179473	0.0172049	0.0336551	0.0108338	0.0509209	0.00222659	0.0186407	0.0113192	0.0188614	0.00258729	0.00679818	0.0119406	0.0384766	0.0679017	0.000830581	0.0145376	0.0411313	0.107519	0.00202517	0.0160988	0.0460337	0.00864966	0.0601378	0.0350021	0.0446863	0.0046754	0.0160004	0.0070315	0.00694996	0.00364594	0.00743709	0.116204	1.248452	0.751548	0.445926	0.674442	0.88437	1.13075	1.48271	2.24253	0.5839523	0.6019839	0.161544	0.110436	0.00636463	0.0152749	0.0146431	0.0286438	0.00922061	0.0433387	0.00189505	0.0158651	0.0096338	0.0160529	0.00220204	0.00578593	0.0101626	0.0327473	0.057791	0.000706906	0.0123729	0.0350068	0.0915094	0.00172362	0.0137017	0.0391792	0.00736171	0.0511832	0.0297902	0.0380324	0.00397922	0.0136179	0.0059845	0.00591511	0.00310306	0.0063297	0.0989009	0.375774	0.624226	1.174952
2664	-75.40127	-118.7468	43.3455	0.0652962	0.0587555	0.0237807	0.00943995	0.0127622	0.039612	0.071788	0.0168993	0.0171905	0.0111912	0.00780948	0.00631564	0.00263658	0.0183355	0.0713372	0.00318626	0.00107078	0.0854279	0.021956	0.112672	0.0133971	0.0137843	0.0119076	0.0120416	0.0810679	0.0312575	0.0801414	0.016789	0.00771528	0.00959596	0.0647555	0.00851672	0.0149899	0.0283117	0.0351869	1.269807	0.7301928	0.821882	0.908766	0.970595	1.0303	1.10039	1.21672	0.1418363	0.5750422	0.0600745	0.0540569	0.0218789	0.00868504	0.0117416	0.0364442	0.0660471	0.0155479	0.0158158	0.0102963	0.00718496	0.00581058	0.00242573	0.0168692	0.0656324	0.00293146	0.000985152	0.0785962	0.0202001	0.103661	0.0123258	0.012682	0.0109554	0.0110786	0.0745849	0.0287578	0.0737325	0.0154463	0.00709829	0.00882857	0.059577	0.00783564	0.0137912	0.0260477	0.032373	0.365096	0.634904	1.086921
2700	-73.64426	-116.5628	42.91851	0.0234585	0.0400685	0.0523633	0.0025744	0.00796008	0.0487796	0.0584461	0.0247599	0.0363074	0.00759515	0.0206238	0.00253913	0.0273442	0.0339924	0.0213283	0.00779592	0.0179797	0.0284547	0.0319414	0.0073348	0.00477126	0.0555622	0.0139537	0.00697785	0.0320384	0.0124799	0.0209058	0.0694068	0.00524225	0.00697447	0.0172457	0.00277973	0.0187783	0.0121138	0.0375309	0.9111783	1.088822	0.841256	0.919152	0.974042	1.02665	1.08796	1.1887	0.1249892	1.19496	0.0286636	0.0489591	0.0639819	0.00314562	0.00972629	0.059603	0.0714144	0.0302537	0.0443635	0.0092804	0.0251999	0.00310252	0.0334114	0.0415347	0.0260607	0.0095257	0.0219692	0.0347683	0.0390286	0.00896228	0.00582993	0.0678906	0.0170498	0.00852612	0.0391472	0.015249	0.0255444	0.0848071	0.00640542	0.00852199	0.0210722	0.00339651	0.0229449	0.0148016	0.0458584	0.544411	0.455589	0.8184085
2736	-74.84172	-118.1818	43.34013	0.199446	0.0844905	0.0162293	0.0667311	0.00980137	0.0164543	0.057577	0.015689	0.0720449	0.0207923	0.037684	0.0193415	0.0108741	0.0245616	0.0291167	0.00225614	0.000716247	0.0313291	0.0305442	0.0365666	0.0927044	0.10337	0.0116647	0.0571905	0.00788436	0.0239196	0.0158948	0.00369999	0.146016	0.0096002	0.016581	0.0311752	0.0169322	0.0271912	0.000792229	1.361126	0.6388739	0.984147	0.992237	0.997572	1.00243	1.00782	1.01611	0.01155464	0.4693716	0.148082	0.0627314	0.0120497	0.0495456	0.00727719	0.0122168	0.042749	0.0116485	0.0534909	0.0154376	0.0279791	0.0143604	0.00807367	0.0182362	0.0216181	0.00167511	0.00053179	0.0232608	0.022678	0.0271494	0.0688299	0.0767491	0.00866064	0.042462	0.00585387	0.0177595	0.0118014	0.00274712	0.108412	0.00712782	0.0123108	0.0231465	0.0125716	0.0201886	0.000588203	0.319437	0.680563	1.346862
2772	-78.5022	-120.9412	42.43903	0.0776658	0.190775	0.227503	0.016915	0.0020588	0.00667723	0.0521685	0.0205694	0.0365234	0.0565992	0.034419	0.0244148	0.0138011	0.0433086	0.00372338	0.0321076	0.032311	0.0380393	0.00151123	5.95043e-05	0.0608834	0.0370622	0.0439584	0.0347808	0.000544878	0.0263635	0.000293085	0.00359143	0.0779859	0.0229795	0.00816766	0.00529258	0.0556001	0.0535355	0.0248186	1.161246	0.8387543	0.490908	0.706806	0.897397	1.11433	1.41482	2.03704	0.5144618	0.7222884	0.0568144	0.139557	0.166424	0.0123737	0.00150607	0.00488455	0.0381625	0.015047	0.0267178	0.0414037	0.0251784	0.01786	0.0100958	0.0316813	0.00272374	0.0234875	0.0236363	0.0278267	0.0011055	4.35289e-05	0.0445377	0.0271119	0.0321566	0.025443	0.000398592	0.0192856	0.000214399	0.00262722	0.0570486	0.0168101	0.00597484	0.00387165	0.0406728	0.0391625	0.0181554	0.419377	0.580623	1.367009
2808	-71.5109	-112.8745	41.36358	0.0971626	0.119991	0.000957693	0.023282	0.00132775	0.0234913	0.0260613	0.00172325	0.0109405	0.00290227	0.042561	0.00410176	0.025965	0.0372124	0.0585231	0.00410669	0.00367638	0.0579044	0.0507226	0.0921545	0.0111478	0.03253	0.0619568	0.00721341	0.0398437	0.0198168	0.00287065	0.0384313	0.00549373	0.0662646	0.0889933	0.02448	0.00552452	0.0206276	0.176876	0.5490731	1.450927	0.671502	0.823475	0.941206	1.06247	1.21437	1.4892	0.287954	2.642502	0.0755049	0.093245	0.000744222	0.0180924	0.00103179	0.0182551	0.0202522	0.00133914	0.00850187	0.00225535	0.0330741	0.00318747	0.0201773	0.0289177	0.0454782	0.00319131	0.00285691	0.0449974	0.0394165	0.0716131	0.00866291	0.025279	0.0481465	0.00560553	0.0309625	0.0153996	0.00223077	0.0298649	0.00426917	0.0514941	0.0691566	0.0190234	0.00429309	0.0160296	0.13745	0.725463	0.274537	1.286838
2844	-75.36546	-117.4305	42.06504	0.00906573	0.0215029	0.0254448	0.00777749	0.00106633	0.00555724	0.0122914	0.00277226	0.00466875	0.00197298	0.0145194	0.00590739	9.77385e-05	0.00566621	0.0107203	0.00118591	0.00428691	0.0255231	0.00495926	0.00227551	0.00530726	0.0226545	0.0105516	0.00178485	0.00181478	0.0373898	0.00170084	0.0165388	0.0131034	0.00647732	0.00462217	0.00692104	0.000213015	0.00227291	0.01506	0.9505639	1.049436	0.215187	0.472729	0.791562	1.26332	2.11538	4.64713	1.110814	1.104014	0.0289018	0.0685518	0.0811187	0.0247948	0.00339948	0.0177166	0.0391851	0.00883803	0.0148841	0.00628991	0.0462881	0.0188329	0.000311593	0.018064	0.0341767	0.00378072	0.0136668	0.0813683	0.0158102	0.00725438	0.0169197	0.0722231	0.0336386	0.00569014	0.00578558	0.1192	0.00542232	0.052726	0.0417738	0.0206499	0.0147356	0.0220645	0.000679097	0.0072461	0.0480118	0.524718	0.475282	0.3136738
2880	-74.08564	-115.3497	41.26409	0.313901	0.0330291	0.230084	0.177195	0.000927335	0.0787561	0.0905949	0.0171655	0.0111864	0.00580125	0.00578084	0.0617486	0.0403463	0.00091056	0.0130876	0.0133242	0.00468978	0.0436833	0.0387212	0.0510225	0.0200376	0.0257303	0.0481842	0.0329349	0.12105	0.0417482	0.0233069	0.111574	0.00186388	0.0355489	0.0417692	0.0161716	0.00428283	0.0309352	0.108101	0.8858417	1.114158	0.565844	0.757512	0.917005	1.09051	1.32011	1.76727	0.4117424	1.25774	0.16563	0.0174278	0.121404	0.0934968	0.000489309	0.0415557	0.0478025	0.00905741	0.00590249	0.00306103	0.00305027	0.0325817	0.0212888	0.000480458	0.00690567	0.00703055	0.00247456	0.0230495	0.0204313	0.0269221	0.0105729	0.0135766	0.0254244	0.0173781	0.063872	0.0220285	0.0122979	0.0588723	0.000983476	0.0187574	0.0220396	0.00853298	0.00225984	0.016323	0.0570395	0.557079	0.442921	1.895193
2916	-69.7058	-111.367	41.66125	0.0594693	0.160569	0.0181253	0.0480988	0.018676	0.0284998	0.103972	0.018529	0.0183273	0.00429838	0.00118673	0.0172123	0.00896401	0.0175912	0.00194544	0.00435016	0.00921775	0.0118342	0.018259	0.0635373	0.0216224	0.0182248	0.00826106	0.0543178	0.054413	0.0333265	0.0178606	0.0350355	0.0134489	0.00550381	0.00994264	0.0171432	0.019336	0.0419785	0.134713	0.6494958	1.350504	0.516094	0.724264	0.904254	1.10588	1.38071	1.93763	0.4782859	2.079312	0.0532025	0.143649	0.0162153	0.0430302	0.016708	0.0254966	0.0930154	0.0165764	0.016396	0.00384543	0.00106167	0.0153985	0.0080194	0.0157374	0.00174043	0.00389175	0.0082464	0.0105871	0.0163349	0.0568419	0.0193439	0.0163043	0.00739053	0.0485939	0.0486791	0.0298146	0.0159785	0.0313435	0.0120317	0.00492383	0.00889491	0.0153367	0.0172984	0.0375549	0.120517	0.675252	0.324748	1.11779
2952	-78.26383	-119.4017	41.13786	0.0211561	0.1043	0.0272601	0.0136217	0.0323259	0.00149151	0.0424684	0.00157323	0.0053212	0.0800996	0.00179235	0.000153694	0.0206665	0.127526	0.018491	0.0480422	0.0249824	0.0338832	0.101358	0.0025463	0.00219527	0.0679567	0.042382	0.0149827	0.0830487	0.0432931	0.0459743	0.0434012	0.00304078	0.0161444	0.0514992	0.00495137	0.000386219	0.0349665	0.0541038	0.473525	1.526475	0.620486	0.792346	0.929958	1.07532	1.26208	1.61164	0.3450866	3.223642	0.0173783	0.0856755	0.0223923	0.0111893	0.0265535	0.00122517	0.0348849	0.0012923	0.004371	0.0657963	0.00147229	0.000126249	0.0169761	0.104754	0.0151891	0.0394634	0.0205214	0.0278327	0.083259	0.00209161	0.00180327	0.0558218	0.0348139	0.0123073	0.0682188	0.0355624	0.0377647	0.0356511	0.00249779	0.0132616	0.0423031	0.00406721	0.000317252	0.0287226	0.0444426	0.763237	0.236763	1.217387
2988	-77.26893	-118.8452	41.57624	0.0484046	0.0817516	0.0643245	0.0020297	0.0271062	0.00471296	0.00955455	0.0154645	0.00510925	0.00325375	0.00468442	0.00664781	0.000251067	0.00606214	0.00205096	0.0513749	0.00372202	0.0942214	0.0288558	0.0769012	0.0146001	0.00912638	0.000201849	0.0523077	0.0113949	0.000804308	0.0528031	0.0116419	0.00360845	0.000404112	0.0087803	0.0127287	0.0217974	0.0123195	0.071152	0.7833928	1.216607	0.194589	0.450092	0.779536	1.28281	2.22177	5.13904	1.183567	1.552998	0.059019	0.0996783	0.0784298	0.00247478	0.0330501	0.00574643	0.0116497	0.0188556	0.00622963	0.00396724	0.00571163	0.00810556	0.000306122	0.00739147	0.0025007	0.0626406	0.00453819	0.114883	0.0351833	0.0937644	0.0178016	0.0111276	0.000246111	0.0637779	0.0138936	0.000980679	0.0643819	0.0141948	0.00439972	0.000492727	0.0107057	0.0155199	0.0265772	0.0150209	0.0867544	0.608304	0.391696	0.8201541
3024	-82.08874	-123.1865	41.09773	0.0649295	0.0595352	0.106896	0.0502898	0.036436	0.037646	0.124297	0.0187425	0.0311554	0.00622638	0.00209392	0.00139434	7.09133e-05	0.0215286	0.00928257	0.0207998	0.0742613	0.116673	0.0476218	0.0684441	0.0315863	0.0125012	0.0174466	0.0192258	0.032791	0.0276507	0.0722917	0.0274722	0.0337057	0.000316755	0.0201505	0.0552637	0.0618988	0.0631184	0.140901	0.480781	1.519219	0.952833	0.976712	0.992675	1.00738	1.02384	1.0495	0.0349358	3.159898	0.0428678	0.0393064	0.070575	0.0332024	0.0240558	0.0248547	0.0820637	0.0123742	0.0205695	0.00411079	0.00138245	0.00092057	4.68185e-05	0.0142136	0.00612855	0.0137325	0.0490288	0.0770298	0.0314409	0.0451883	0.0208539	0.00825356	0.0115186	0.0126933	0.0216493	0.0182556	0.0477285	0.0181378	0.0222532	0.000209128	0.0133038	0.0364863	0.0408669	0.0416721	0.0930256	0.75961	0.24039	1.514644
3060	-74.23736	-114.564	40.32666	0.0514059	0.02254	0.0464145	0.0393531	0.0157542	0.0112423	0.0295051	0.00633884	0.0146885	0.00353498	0.0118466	0.00206717	0.00175259	0.00706915	0.000391294	0.00468779	0.00232797	0.0378371	0.00793925	0.0011535	0.00388469	0.00130945	0.0183675	0.000651024	0.0121968	0.0669953	0.0122351	0.00706337	0.00633292	0.00167439	0.00614086	0.00405336	0.00413863	0.0335056	0.0754019	0.3510872	1.648913	0.193498	0.448859	0.77887	1.28391	2.22787	5.16802	1.187633	4.696591	0.0899017	0.0394193	0.0811725	0.0688231	0.027552	0.0196612	0.0516003	0.0110858	0.0256881	0.00618219	0.0207181	0.0036152	0.00306504	0.012363	0.000684318	0.00819829	0.00407129	0.0661718	0.0138847	0.00201732	0.00679378	0.00229005	0.0321222	0.00113855	0.0213305	0.117165	0.0213975	0.0123529	0.0110754	0.00292827	0.0107395	0.00708876	0.0072379	0.0585966	0.131867	0.824456	0.175544	0.5718007
