Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	stationaryDist[1]	stationaryDist[2]	tree_length
4284	-68.63808	-111.9604	43.32231	0.0936797	0.0715273	0.0589032	0.00723889	0.00168105	0.0376556	0.0205281	0.00554592	0.0186749	0.0104855	0.01705	0.0149288	0.0088379	0.00261772	0.00955044	0.00151394	0.00401456	0.014004	0.0124744	0.015262	0.00650588	0.0271902	0.0120589	0.013589	0.038301	0.0204695	0.00602047	0.0118045	1.18766e-06	0.0441436	0.0180697	0.0203947	0.00997474	0.000654736	0.0260095	1.032711	0.967289	0.921642	0.960986	0.987661	1.01249	1.0406	1.08502	0.05900154	0.9366502	0.137489	0.104977	0.0864493	0.0106242	0.00246719	0.0552653	0.0301281	0.00813946	0.0274082	0.015389	0.0250234	0.0219103	0.0129709	0.00384189	0.0140167	0.00222193	0.00589197	0.0205529	0.018308	0.0223993	0.00954835	0.0399057	0.0176983	0.0199439	0.0562124	0.030042	0.00883595	0.0173248	1.74307e-06	0.0647873	0.0265201	0.0299323	0.0146394	0.000960923	0.0381728	0.483644	0.516356	0.6813616
4320	-73.07413	-113.9446	40.87043	0.0207004	0.184868	0.0314377	0.0206341	0.000832002	0.00895411	0.0154875	0.0181778	0.0165749	0.0170115	0.0191653	0.0347952	0.0144179	0.00266967	0.0122868	0.013134	0.0115169	0.030298	0.0144121	0.019596	0.0013951	0.00381801	0.0343335	0.0245329	0.00187604	0.0263279	0.00824209	0.0643456	0.000783031	0.00213249	0.0177627	0.0163055	0.0143869	0.00872675	0.0191536	0.4994378	1.500562	0.203118	0.459607	0.784641	1.27447	2.17577	4.92325	1.15255	3.004503	0.0275604	0.246132	0.041856	0.0274722	0.00110772	0.0119215	0.0206199	0.0242019	0.0220677	0.022649	0.0255166	0.0463262	0.019196	0.00355438	0.0163586	0.0174866	0.0153335	0.0403386	0.0191882	0.02609	0.00185743	0.00508328	0.0457114	0.032663	0.00249775	0.0350528	0.0109735	0.0856694	0.00104252	0.00283918	0.0236492	0.021709	0.0191546	0.0116187	0.025501	0.750281	0.249719	0.7510918
4356	-72.57168	-113.9742	41.40253	0.0457642	0.0910842	0.0437934	0.0995526	0.0504851	0.00669499	0.0030152	0.00421677	0.0333593	0.0207647	0.00390712	0.036135	0.00404124	0.00369131	0.0471111	0.0133098	0.0128275	0.0387899	0.0139996	0.074261	0.0418172	0.0202565	0.00609511	0.00428871	0.0204945	0.0387339	0.0380155	0.016924	0.0392615	0.00788726	0.0648104	0.0318174	0.0314096	0.0333297	0.0411142	0.4613711	1.538629	0.770899	0.880823	0.961183	1.04038	1.1353	1.29719	0.1881408	3.334905	0.0422546	0.084099	0.0404349	0.0919179	0.0466134	0.00618155	0.00278396	0.00389339	0.030801	0.0191723	0.00360748	0.0333638	0.00373132	0.00340823	0.0434982	0.0122891	0.0118438	0.0358151	0.012926	0.0685659	0.0386103	0.018703	0.00562767	0.00395981	0.0189228	0.0357634	0.0351001	0.0156261	0.0362505	0.00728238	0.0598401	0.0293773	0.0290008	0.0307736	0.0379612	0.769314	0.230686	1.08306
4392	-83.32091	-124.5102	41.18932	0.207779	0.0548389	0.119048	0.020482	0.102118	0.178603	0.000344139	0.00648582	0.0124127	0.0388493	0.00393265	0.000317965	0.0899439	0.0247246	0.015538	0.0144657	0.0090871	0.00650049	0.0668348	0.103445	0.0559492	0.0242663	0.0454226	0.00389569	0.0548714	0.0654343	0.095881	0.093243	0.0094768	0.00133419	0.054024	0.035231	0.0195202	0.0307578	0.0179589	0.6259311	1.374069	0.79658	0.895013	0.965988	1.03521	1.1173	1.25537	0.1644458	2.19524	0.123456	0.0325837	0.0707349	0.0121698	0.0606755	0.106121	0.000204477	0.00385369	0.00737527	0.0230832	0.00233667	0.000188926	0.0534421	0.0146906	0.00923224	0.00859512	0.00539929	0.0038624	0.0397113	0.0614637	0.0332434	0.0144183	0.0269888	0.00231471	0.032603	0.0388792	0.0569697	0.0554023	0.00563084	0.000792736	0.0320995	0.0209333	0.0115984	0.0182754	0.0106707	0.687034	0.312966	1.683017
4428	-86.67164	-124.5799	37.90824	0.00137802	0.00355783	0.000600399	0.00223044	6.45199e-05	0.00417522	3.18736e-05	0.000741209	0.00607203	0.00199034	0.000439026	2.01403e-05	0.00111449	0.000501992	0.00143313	0.000382024	3.19806e-05	0.00303817	0.00130822	0.00604897	0.00104898	0.0027638	0.00116171	0.00026036	0.000147581	0.000886203	0.000277185	0.000590999	0.00161295	0.000699498	0.000695308	0.00201868	0.000338788	0.00314701	0.000319218	0.3643415	1.635658	0.0418213	0.212643	0.616936	1.62091	4.70271	23.9113	2.295273	4.489355	0.0269523	0.0695862	0.011743	0.0436245	0.00126192	0.0816617	0.000623404	0.014497	0.118761	0.0389282	0.00858674	0.000393917	0.0217978	0.00981828	0.0280302	0.00747188	0.000625497	0.0594224	0.025587	0.11831	0.0205167	0.0540561	0.0227216	0.00509229	0.00288648	0.0173329	0.00542136	0.0115591	0.0315471	0.0136812	0.0135993	0.0394826	0.00662623	0.0615512	0.00624347	0.817829	0.182171	0.0511283
4464	-74.26178	-115.8418	41.58001	0.0243655	0.0461185	0.0577513	0.0176862	0.0681675	0.00365825	0.0063537	0.0144221	0.073367	0.0482157	0.000619177	0.00108001	0.00657576	0.00712827	0.0213366	0.018172	0.00233445	0.0233539	0.00794188	0.114284	0.104004	0.0508511	0.0312729	0.0256491	0.0163557	0.00654076	0.054927	0.125863	0.00662553	0.000292475	0.0696608	0.0340105	0.0122441	0.0157077	0.0118536	0.702105	1.297895	0.387909	0.630119	0.865812	1.15499	1.587	2.57792	0.6847347	1.848577	0.0215855	0.0408566	0.0511621	0.0156683	0.0603899	0.00324086	0.00562877	0.0127766	0.0649962	0.0427145	0.000548531	0.000956786	0.0058255	0.00631497	0.0189022	0.0160987	0.0020681	0.0206893	0.00703575	0.101244	0.0921377	0.0450493	0.0277048	0.0227226	0.0144896	0.00579449	0.0486601	0.111502	0.00586959	0.000259105	0.0617129	0.03013	0.0108471	0.0139156	0.0105011	0.648947	0.351053	1.12879
4500	-77.71221	-118.0433	40.33105	0.00641634	0.349833	0.104066	0.138642	0.0629685	0.00594898	0.110484	0.0928554	0.0103652	0.0612833	0.0134011	0.0107978	0.041229	0.0240533	0.0278827	0.0575937	0.026176	0.0253897	0.0695337	0.0152996	0.0397023	0.142868	0.146759	0.0536734	0.00244509	0.0342162	0.0710406	0.0577794	0.133124	0.0126214	0.0491191	0.0842751	0.00769191	0.0520461	0.0250368	0.5604831	1.439517	0.850381	0.924001	0.975642	1.02497	1.08225	1.17594	0.1171885	2.568351	0.00296146	0.161465	0.0480316	0.0639899	0.0290631	0.00274574	0.0509938	0.0428573	0.00478405	0.0282853	0.00618526	0.00498373	0.0190292	0.0111018	0.0128692	0.0265823	0.0120815	0.0117186	0.0320932	0.00706149	0.0183245	0.0659403	0.0677367	0.0247729	0.00112853	0.0157925	0.0327887	0.026668	0.0614435	0.00582538	0.0226709	0.0388971	0.00355019	0.0240218	0.0115557	0.719758	0.280242	2.166618
4536	-76.10417	-117.8956	41.79144	0.0367316	0.0494121	0.0479464	0.0355089	0.0112594	0.00870448	0.0488725	0.0206828	0.0223185	0.00389037	0.00501576	0.00688299	0.00237897	0.00449336	0.037585	0.0379376	0.0205422	0.0140905	0.0112633	0.0755309	0.0307792	0.0265215	0.00867151	0.00951453	0.000964514	0.0165397	0.0459528	0.00697485	0.0298479	0.0283172	0.0188418	0.0637835	0.0344611	0.0567614	0.00988761	0.7548659	1.245134	0.311208	0.565926	0.83727	1.19436	1.76702	3.21329	0.8440344	1.649477	0.0413241	0.0555899	0.0539411	0.0399485	0.0126672	0.00979278	0.054983	0.0232687	0.025109	0.00437678	0.00564287	0.00774355	0.00267641	0.00505515	0.0422842	0.0426808	0.0231105	0.0158522	0.0126716	0.0849743	0.0346275	0.0298374	0.00975569	0.0107041	0.00108511	0.0186076	0.0516982	0.0078469	0.0335797	0.0318577	0.0211976	0.0717582	0.0387697	0.0638582	0.0111238	0.622567	0.377433	0.8888668
4572	-74.15198	-113.3342	39.18221	0.0379168	0.0929582	0.0144862	0.021437	0.00418827	0.0472587	0.0671681	0.00127775	0.000558572	0.00257036	0.00693893	0.00169286	0.00290965	0.00724703	0.00196403	0.00243429	0.00268074	0.0192319	0.00513252	0.011535	0.0633345	0.00810126	0.0215037	0.00854562	0.00692237	0.0509872	0.0109676	0.00315419	0.000456385	0.00838504	0.00352974	0.0195692	0.0149078	0.0221588	0.0291389	0.1541907	1.845809	0.284684	0.541866	0.825998	1.21066	1.84548	3.51266	0.908445	11.97095	0.0608373	0.149151	0.0232431	0.0343955	0.00672005	0.0758263	0.107771	0.00205015	0.000896226	0.00412413	0.0111335	0.00271618	0.00466852	0.0116278	0.00315127	0.0039058	0.00430123	0.0308575	0.00823509	0.0185078	0.10162	0.0129984	0.0345025	0.0137114	0.0111069	0.0818086	0.0175975	0.00506088	0.000732267	0.0134538	0.00566345	0.0313986	0.0239195	0.0355536	0.0467533	0.922905	0.0770953	0.6232492
4608	-77.08578	-115.5338	38.44807	0.037882	0.0535369	0.0166748	0.0374332	0.00719195	0.00579841	0.0197267	0.00377648	0.00233544	2.49992e-05	0.0188735	0.000564359	0.00997882	0.0271997	0.000516687	0.00640664	0.00566823	0.0160228	0.00585289	0.00714368	0.000962745	0.00702609	0.00465171	0.00145562	0.0107506	0.0438787	0.0158615	0.00538691	0.0181204	0.000803081	0.00295421	0.0138741	0.00217918	0.0143257	0.00108172	0.1399521	1.860048	0.128128	0.367109	0.731517	1.36702	2.72398	7.80471	1.485709	13.2906	0.0889415	0.125697	0.03915	0.0878877	0.0168857	0.0136138	0.0463155	0.00886663	0.00548329	5.86946e-05	0.0443122	0.00132504	0.0234288	0.0638611	0.00121311	0.0150419	0.0133082	0.0376192	0.0137417	0.0167723	0.00226039	0.0164962	0.0109215	0.00341758	0.0252409	0.103021	0.0372406	0.0126477	0.042544	0.00188552	0.00693605	0.0325743	0.00511641	0.0336346	0.00253972	0.930024	0.0699761	0.4259203
4644	-74.05619	-115.6996	41.64342	0.0802828	0.264571	0.0758021	0.0146858	0.0419089	0.0332219	0.108114	0.0194586	0.0877108	0.0102711	0.020801	0.0235084	0.0640108	0.0662405	0.0209646	0.0420884	0.036882	0.0384137	0.0370839	0.0448464	0.0144915	0.0405712	0.0174371	0.0122465	0.0503756	0.173612	0.00606081	0.0119099	0.0836478	0.0126635	0.0208847	0.0340066	0.0379495	0.033466	0.00264372	0.8443248	1.155675	0.709691	0.845992	0.94916	1.05356	1.18204	1.40906	0.247959	1.368757	0.0477069	0.157218	0.0450443	0.0087268	0.0249038	0.0197416	0.0642453	0.011563	0.0521209	0.00610346	0.0123607	0.0139695	0.0380375	0.0393625	0.0124579	0.0250104	0.0219166	0.0228268	0.0220366	0.0266493	0.00861134	0.0241089	0.0103618	0.00727732	0.029935	0.103167	0.00360155	0.0070773	0.0497065	0.00752508	0.0124104	0.0202079	0.0225509	0.0198867	0.001571	0.577838	0.422162	1.682834
4680	-79.35943	-121.6842	42.3248	0.0356908	0.251257	0.0308009	0.0053146	0.0146624	0.00852017	0.0707685	0.0351046	0.0674381	0.0116207	0.00259172	0.0150004	0.0382693	0.00654035	0.0154545	0.0172143	0.0784694	0.0527311	0.0529847	0.0149969	0.0593593	0.0222932	0.00469892	0.00290682	0.0323404	0.0548524	0.00901734	0.022146	0.00820659	0.00589775	0.0199611	0.0242711	0.027313	0.00154474	0.0353594	0.9666829	1.033317	0.497929	0.711718	0.899338	1.11193	1.40505	2.00832	0.5041941	1.068931	0.0308851	0.217426	0.0266536	0.004599	0.0126881	0.00737295	0.0612397	0.0303778	0.0583577	0.010056	0.00224275	0.0129807	0.0331164	0.0056597	0.0133736	0.0148964	0.0679037	0.045631	0.0458504	0.0129776	0.0513667	0.0192914	0.00406622	0.00251542	0.0279859	0.0474666	0.00780317	0.0191641	0.00710159	0.00510363	0.0172734	0.021003	0.0236354	0.00133674	0.0305984	0.516659	0.483341	1.155599
4716	-74.13705	-115.4693	41.33224	0.0763507	0.196898	0.0798106	0.0373372	0.0273538	0.0386379	0.103462	0.0254511	0.0247756	0.0150056	0.00531901	0.0102561	0.0579941	0.0633849	0.018269	0.0151363	0.00476521	0.086808	0.109574	0.115892	0.0743558	0.00617454	0.00163143	0.0829566	0.034989	0.117134	0.0273104	0.0347387	0.00579043	0.00539019	0.0270625	0.0274361	0.104366	0.0170624	0.0545669	0.6747532	1.325247	0.893032	0.94632	0.982934	1.01736	1.05673	1.11978	0.08180254	1.964047	0.0440456	0.113588	0.0460416	0.0215393	0.01578	0.0222897	0.059686	0.0146824	0.0142927	0.00865652	0.00306846	0.00591657	0.033456	0.0365658	0.0105391	0.00873191	0.00274898	0.0500783	0.0632115	0.0668564	0.0428948	0.003562	0.000941147	0.0478565	0.0201847	0.0675726	0.015755	0.0200402	0.00334042	0.00310952	0.015612	0.0158275	0.0602072	0.00984306	0.0314789	0.662623	0.337377	1.733446
4752	-74.34389	-115.9548	41.61093	0.0093345	0.0278028	0.0488714	0.00392544	0.00472206	0.0187876	0.00576784	0.00171491	0.0342346	0.00360491	0.00290546	0.00421692	0.00881019	0.0174085	0.00497291	0.00701843	0.0046859	0.00560292	0.0101237	0.0185527	0.00657349	0.0121733	0.0130956	0.00271078	0.00423713	0.0141163	0.00159544	0.00880006	0.000380044	0.00304024	0.0156924	0.00773387	0.00117761	0.00270592	0.00308872	0.9256272	1.074373	0.118626	0.353569	0.72299	1.38314	2.8283	8.42987	1.541425	1.160697	0.0274395	0.0817286	0.143661	0.0115391	0.0138809	0.0552276	0.016955	0.00504111	0.100635	0.0105969	0.00854084	0.012396	0.0258982	0.0511737	0.0146183	0.0206312	0.0137746	0.0164702	0.0297595	0.0545372	0.0193233	0.0357845	0.0384957	0.00796856	0.0124554	0.0414961	0.00468992	0.0258685	0.00111717	0.00893703	0.0461289	0.0227343	0.00346168	0.00795427	0.00907953	0.537186	0.462814	0.3401848
4788	-73.7588	-116.1054	42.34663	0.0139029	0.0655049	0.0439235	0.0123066	0.0138079	0.000982823	0.0219988	0.00121477	0.00776971	0.00844456	0.00729706	0.00255614	0.00400821	0.0037378	0.0172476	0.00182859	0.00629062	0.0289165	0.00132446	0.00273068	0.00104949	0.00110364	0.0368567	0.0145636	0.00166299	0.0212298	0.0012616	0.0196666	0.00338693	0.0085281	0.00902066	0.0139817	0.000237607	0.00371542	0.0133846	1.070037	0.9299631	0.205334	0.462046	0.785938	1.27237	2.16429	4.87011	1.144703	0.8690944	0.0334651	0.157675	0.105727	0.0296228	0.0332365	0.00236572	0.0529525	0.00292404	0.0187022	0.0203266	0.0175645	0.0061528	0.00964803	0.00899714	0.041516	0.00440155	0.0151419	0.0696039	0.00318805	0.00657293	0.00252619	0.00265654	0.0887166	0.0350556	0.00400293	0.0511015	0.00303676	0.0473387	0.00815256	0.0205277	0.0217133	0.0336549	0.000571935	0.00894325	0.0322176	0.464982	0.535018	0.4154436
4824	-70.57454	-113.1282	42.55371	0.034257	0.109826	0.0582969	0.0343256	0.0462571	0.0176977	0.00683794	0.00315459	0.0454553	0.00758427	0.0249281	0.00957128	0.0301554	0.000941732	0.00441578	0.0102527	0.0111746	0.024959	0.0398246	0.014639	0.0612632	0.0245671	0.0247987	0.0531274	0.058765	0.0414579	0.0348595	0.00954266	0.0123241	0.02037	0.0127907	0.0166379	0.00906925	0.0470992	0.0381655	0.7965513	1.203449	0.900545	0.950194	0.984187	1.01607	1.05242	1.11044	0.07574554	1.510824	0.0342779	0.109893	0.0583323	0.0343465	0.0462852	0.0177085	0.0068421	0.0031565	0.045483	0.00758888	0.0249433	0.0095771	0.0301737	0.000942304	0.00441846	0.0102589	0.0111813	0.0249741	0.0398488	0.0146479	0.0613005	0.024582	0.0248138	0.0531597	0.0588007	0.0414831	0.0348807	0.00954846	0.0123316	0.0203824	0.0127985	0.016648	0.00907476	0.0471278	0.0381887	0.601724	0.398276	0.9993927
4860	-70.15546	-112.4445	42.28903	0.0193767	0.141439	0.103682	0.0481918	0.0195739	0.0293979	0.014069	0.00134039	0.102829	0.000614374	0.0156664	0.0365814	0.0522146	0.0125357	0.00161436	0.0054073	0.00383046	0.0416943	0.0264179	0.0159379	0.00669599	0.0309254	0.055449	0.0522171	0.0189528	0.0034044	0.0342557	0.00795409	0.064898	0.0347047	0.00179471	0.0226112	0.0123278	0.000878437	0.0644262	0.9570586	1.042941	0.449652	0.677184	0.88549	1.12932	1.4767	2.22394	0.5779357	1.089736	0.0175528	0.128126	0.0939228	0.0436555	0.0177314	0.0266307	0.0127447	0.00121422	0.0931496	0.000556544	0.0141917	0.033138	0.0472997	0.0113558	0.0014624	0.00489832	0.00346991	0.0377696	0.0239312	0.0144377	0.0060657	0.0280144	0.0502296	0.0473019	0.0171688	0.00308395	0.0310313	0.00720538	0.0587892	0.031438	0.00162577	0.0204828	0.0111674	0.00079575	0.0583618	0.521471	0.478529	1.10391
4896	-82.05398	-122.1492	40.09518	0.0338016	0.0042685	0.0128579	0.011166	0.0148633	0.00503194	0.0260722	0.00318419	0.00668044	0.0029405	0.00116737	0.00131893	0.00106199	0.0107263	0.00420294	0.00123997	0.000488312	0.00207751	0.00336022	0.00402684	0.0228668	0.0112983	0.00153668	0.00241264	0.00304979	0.00126887	0.00325748	0.00871759	0.00147617	0.0190482	1.98414e-05	0.00497885	0.0122006	0.00233303	0.0131058	0.4340207	1.565979	0.108188	0.338039	0.712929	1.40266	2.95824	9.24315	1.608021	3.608075	0.130959	0.0165377	0.0498161	0.0432609	0.0575857	0.0194955	0.101013	0.0123367	0.0258824	0.0113925	0.0045228	0.00511	0.00411454	0.0415576	0.0162837	0.00480407	0.00189189	0.00804902	0.0130187	0.0156014	0.088594	0.0437738	0.00595365	0.0093474	0.0118159	0.00491605	0.0126206	0.033775	0.00571922	0.0737994	7.68726e-05	0.0192898	0.0472694	0.00903899	0.0507764	0.78299	0.21701	0.2581077
4932	-79.66321	-123.1629	43.49966	0.0052523	0.0591832	0.0852025	0.0164389	0.0134745	0.0060949	0.0127492	0.00465284	0.0491746	0.0262116	0.0317405	0.0343008	0.00784358	0.00538754	0.0431806	0.0137349	0.0135806	0.00346645	0.0184483	0.0159597	0.00734197	0.00436461	0.0255905	0.0267638	0.0383572	0.000292709	0.0223311	0.0206332	0.0076653	0.0162133	0.0154657	0.0323453	0.00392148	0.0600408	0.0305647	1.453676	0.5463241	0.427159	0.660446	0.878603	1.13817	1.51413	2.34105	0.6150415	0.3758224	0.0067513	0.0760739	0.109519	0.0211305	0.0173201	0.00783437	0.0163878	0.00598075	0.0632089	0.0336924	0.0407992	0.0440902	0.0100821	0.00692513	0.0555042	0.0176549	0.0174565	0.00445576	0.0237135	0.0205146	0.00943735	0.00561026	0.0328939	0.0344021	0.0493043	0.000376247	0.0287044	0.0265219	0.00985296	0.0208405	0.0198796	0.0415766	0.00504066	0.0771763	0.0392877	0.273162	0.726838	0.7779694
4968	-72.55	-115.4928	42.94285	0.00823879	0.0501356	0.00199361	0.037068	0.00673608	0.00465256	0.000826837	0.007196	0.0128686	0.00119763	0.052517	0.0117954	0.0159318	0.00534884	0.00930488	0.00043262	0.0246734	0.0197819	0.0159759	0.00259576	0.0260388	0.0178269	0.000400735	0.0250921	0.0591593	0.000440346	0.0195936	0.0309411	0.00479768	0.0138847	0.00779399	0.0064496	0.00226398	0.0387001	0.00198214	1.317781	0.6822188	0.241566	0.500156	0.805613	1.24129	1.99938	4.13965	1.0272	0.5177027	0.0151271	0.0920534	0.00366045	0.0680602	0.012368	0.00854251	0.00151815	0.0132125	0.0236278	0.00219895	0.0964258	0.0216573	0.0292523	0.00982094	0.0170846	0.000794328	0.0453026	0.0363212	0.0293332	0.00476604	0.0478096	0.0327318	0.000735784	0.0460713	0.108622	0.000808514	0.0359755	0.0568106	0.00880896	0.0254935	0.0143104	0.011842	0.00415686	0.0710568	0.00363938	0.341109	0.658891	0.5446363
5004	-69.31534	-110.6277	41.31231	0.0117202	0.157899	0.0529648	0.0493885	0.100577	0.00844612	0.011294	0.0203974	0.0367992	0.000867197	0.0174905	0.0178436	0.00631931	0.0190641	0.00571213	0.00932138	0.0785716	0.0741007	0.0259131	0.000605719	0.0751414	0.122802	0.0123508	0.0285185	0.0762995	0.00333243	0.019275	0.0671189	0.0189171	0.0768377	0.0066067	0.0410167	0.0411701	0.0606365	0.00162565	0.518633	1.481367	0.807486	0.900968	0.967989	1.03307	1.10992	1.23841	0.1546132	2.856291	0.00863719	0.116363	0.0390324	0.0363969	0.0741201	0.00622437	0.00832309	0.0150318	0.0271192	0.000639081	0.0128896	0.0131498	0.00465702	0.0140493	0.00420956	0.0068694	0.0579034	0.0546086	0.0190967	0.000446385	0.0553755	0.0904987	0.00910195	0.0210167	0.056229	0.00245584	0.0142047	0.0494633	0.013941	0.0566256	0.00486881	0.0302272	0.0303404	0.0446861	0.00119802	0.740683	0.259317	1.356943
5040	-74.8246	-117.3623	42.53773	0.112214	0.0699483	0.0171944	0.0288809	0.0306186	0.00344203	0.113632	0.0349293	0.0936384	0.00187497	0.0230053	0.0316005	0.0146427	0.00638717	0.00170686	0.00617923	0.0116816	0.0560381	0.0056147	0.052197	0.0577544	0.145324	0.0103992	0.0560143	0.0964981	0.00444408	0.0252872	0.0495995	0.0269785	0.0189597	0.00376154	0.0352625	0.0497882	0.0529807	0.00265697	1.118845	0.8811551	0.611685	0.786845	0.927939	1.07766	1.2709	1.63483	0.3554156	0.7875579	0.0830519	0.05177	0.0127259	0.0213753	0.0226614	0.00254751	0.0841009	0.0258518	0.0693035	0.0013877	0.0170267	0.0233881	0.0108373	0.00472726	0.00126328	0.00457336	0.00864577	0.0414749	0.00415554	0.0386319	0.0427451	0.107557	0.0076966	0.0414572	0.07142	0.00328915	0.0187155	0.0367095	0.0199673	0.0140325	0.00278398	0.0260984	0.0368492	0.039212	0.00196648	0.440578	0.559422	1.351135
5076	-74.69853	-118.2063	43.50776	0.0518158	0.0577256	0.0225435	0.0566193	0.0396638	0.00032773	0.012961	0.0164491	0.0785331	0.00730554	0.0924093	0.0220939	0.0421323	0.00905841	0.00552694	0.0288079	0.0136719	0.068248	0.0575615	0.0057254	0.0427387	0.0496492	0.0439867	0.0105981	0.0712961	0.0215843	0.0218731	0.103999	0.0379657	0.0156973	0.00484015	0.0916099	0.0509787	0.0882628	0.00823753	1.471908	0.5280924	0.938766	0.969652	0.990432	1.00966	1.0313	1.06523	0.04569025	0.3587809	0.0383112	0.0426807	0.016668	0.0418628	0.0293264	0.000242315	0.00958305	0.012162	0.0580652	0.00540152	0.0683249	0.0163356	0.0311515	0.00669754	0.00408647	0.0212998	0.0101086	0.0504607	0.0425594	0.00423321	0.0315999	0.0367093	0.0325226	0.00783591	0.0527144	0.0159589	0.0161723	0.0768942	0.0280708	0.0116062	0.00357868	0.0677339	0.0376923	0.0652591	0.00609061	0.264046	0.735954	1.352497
5112	-73.14145	-115.7002	42.55877	0.00379516	0.0779755	0.00510547	0.0378384	0.0129767	0.00153566	0.0375927	0.016884	0.0195039	0.00117183	0.00214715	0.0257887	0.02736	0.0473823	0.00721005	0.0299657	0.0159394	0.0227628	0.0670108	0.00045415	0.0702289	0.0236041	0.0569769	0.00866319	0.119981	0.0211185	0.0417683	0.189212	0.0241493	0.131715	0.0131254	0.10384	0.0297902	0.0374992	0.0360414	1.064525	0.9354755	0.749636	0.868889	0.957101	1.04482	1.15089	1.33398	0.2083647	0.878773	0.00277401	0.0569949	0.00373176	0.0276574	0.00948513	0.00112246	0.0274778	0.0123411	0.0142561	0.000856534	0.00156943	0.0188498	0.0199984	0.0346333	0.00527007	0.021903	0.0116506	0.0166381	0.0489805	0.000331954	0.0513327	0.017253	0.0416464	0.00633222	0.0876981	0.0154362	0.0305298	0.138301	0.0176516	0.0962746	0.00959376	0.0759001	0.0217747	0.0274094	0.0263439	0.467738	0.532262	1.368113
5148	-73.88969	-117.038	43.14831	0.0182551	0.0648116	0.00825525	0.00157036	0.0813978	0.0254935	0.049012	0.0307481	0.00822254	0.0506283	0.00912891	0.0137068	0.00938215	0.00939759	0.00477021	0.0017873	0.00640643	0.00355323	0.0297656	0.0292499	0.0266194	0.00797578	0.0670921	0.00706073	0.0667738	0.0328778	0.0295613	0.0311276	0.00537446	0.0232648	0.00085546	0.114393	0.0104328	0.0138352	0.0128275	1.372674	0.6273264	0.374329	0.619262	0.86113	1.16126	1.61482	2.67145	0.7105023	0.4570106	0.0201577	0.0715665	0.00911564	0.00173403	0.0898813	0.0281505	0.0541202	0.0339527	0.00907952	0.0559049	0.0100803	0.0151354	0.01036	0.010377	0.00526737	0.00197357	0.00707412	0.00392356	0.0328678	0.0322984	0.0293937	0.00880704	0.0740847	0.00779662	0.0737331	0.0363044	0.0326423	0.0343719	0.0059346	0.0256895	0.000944619	0.126315	0.0115201	0.0152771	0.0141644	0.313663	0.686337	0.9056143
5184	-77.50909	-119.1054	41.59635	0.0061494	0.0281844	0.000648858	0.00199163	0.00685009	0.0168218	0.000910482	0.00653791	0.00380609	0.00311263	0.00282319	0.00664139	0.0034752	0.00878522	0.000107301	0.00228472	0.00154699	0.00431239	0.015869	0.00113982	0.00133934	0.000186321	0.00326385	0.0124585	0.0047272	0.00638985	0.0122307	0.0106437	0.0108393	0.00531438	0.0119782	0.00302499	0.000761699	0.00603552	0.000997073	1.131671	0.8683285	0.0891603	0.307607	0.692252	1.44456	3.2509	11.2158	1.747889	0.7672973	0.0289808	0.132827	0.00305792	0.0093861	0.0322829	0.0792773	0.0042909	0.0308117	0.0179373	0.0146691	0.0133051	0.0312994	0.0163778	0.0414028	0.000505684	0.0107674	0.00729063	0.0203233	0.0747869	0.00537173	0.006312	0.000878089	0.0153818	0.0587144	0.0222782	0.0301139	0.0576408	0.0501612	0.0510831	0.0250455	0.0564508	0.0142561	0.00358972	0.028444	0.00469898	0.434164	0.565836	0.2121891
